elapsed_time,total_updates,total_frames,loss,policy_loss,intrinsic_loss,reward,intrinsic,epsilon,arm,replay_ratio
20126.737769842148,1339,5362144,0.7297046287959051,150.6923065185547,0.38974087714450434,1.0,308.6181335449219,0.1,8,2.5587790364724983
20136.781628131866,1340,5364300,0.7363109055639568,153.88157653808594,0.37363511546573136,0.0,693.17236328125,0.1,12,2.558718110743027
20147.08477306366,1340,5367765,0.7363109055639568,153.88157653808594,0.37363511546573136,0.0,804.7581787109375,0.1,11,2.558718110743027
20157.09519791603,1341,5370025,0.7223022867577269,140.08273315429688,0.37363294911847333,1.0,433.7638244628906,0.1,15,2.5587187756767484
20167.09995317459,1342,5372461,0.7214162664174693,131.3378448486328,0.3964479981295881,1.0,585.889892578125,0.1,9,2.559082490123265
20177.48918414116,1343,5375163,0.7311355402043221,123.866943359375,0.35750098833159427,1.0,206.6895294189453,0.1,1,2.559007652279013
20187.49957036972,1343,5377864,0.7311355402043221,123.866943359375,0.35750098833159427,0.0,793.4651489257812,0.1,2,2.559007652279013
20197.58393383026,1344,5379984,0.7352500457951876,110.66620635986328,0.38690267582205706,2.0,793.4651489257812,0.1,2,2.5589847876552105
20207.59588909149,1344,5383124,0.7352500457951876,110.66620635986328,0.38690267582205706,0.0,341.37677001953125,0.1,15,2.5589847876552105
20217.60624074936,1345,5385092,0.7131544051761683,111.08665466308594,0.4029045184106508,0.0,341.37677001953125,0.1,0,2.5588530945095584
20229.496076107025,1346,5387643,0.6931314729646236,126.85966491699219,0.3702965353077161,2.0,398.4009704589844,0.1,13,2.558782407118651
20239.506273031235,1346,5392064,0.6931314729646236,126.85966491699219,0.3702965353077161,1.0,334.96087646484375,0.1,0,2.558782407118651
20251.796977758408,1347,5392737,0.7134624025776845,135.8838653564453,0.3697709706648311,2.0,334.96087646484375,0.1,5,2.5582643538367216
20261.882227420807,1348,5398022,0.6927097409215911,150.06846618652344,0.3818521793909895,1.0,707.814697265625,0.1,0,2.5582207881470875
20271.89249229431,1348,5401374,0.6927097409215911,150.06846618652344,0.3818521793909895,0.0,365.61614990234375,0.1,4,2.5582207881470875
20281.902441740036,1349,5403702,0.6963858424440619,156.7904052734375,0.3836371258003055,1.0,246.07421875,0.1,0,2.5578012229211247
20295.708705425262,1350,5405984,0.7381636651131527,155.268798828125,0.37353112467826577,4.0,773.5942993164062,0.1,3,2.557696093086311
20311.409927368164,1351,5409609,0.7598703048074628,158.80580139160156,0.39921297990804305,0.0,919.4549560546875,0.1,0,2.5578682100605064
20324.4067299366,1352,5413561,0.7183815571019951,153.610107421875,0.4148156136579928,1.0,233.3022003173828,0.1,14,2.557903993378854
20338.701464653015,1353,5418019,0.19261376448606646,41.568626403808594,0.421813941502478,2.0,191.75296020507812,0.1,0,2.557678144039198
20356.48811197281,1354,5421990,0.7068966424340934,141.66453552246094,0.3719258992750838,2.0,192.56927490234375,0.1,11,2.5576937230201793
20371.643387794495,1355,5426058,0.7400518096124742,135.87661743164062,0.42040239656489575,1.0,681.8007202148438,0.1,0,2.557685236299025
20388.041643619537,1356,5430217,0.7234035951866677,135.92237854003906,0.3626650663463806,4.0,681.8007202148438,0.1,2,2.55759950832664
20399.83307170868,1357,5434393,0.7358001373184502,157.23248291015625,0.366066530936223,2.0,447.50970458984375,0.1,0,2.557554390444412
20409.881522893906,1358,5438450,0.21178847310721827,46.42102813720703,0.3746355334405962,0.0,322.83038330078125,0.1,14,2.557548847985844
20419.893508911133,1358,5441633,0.21178847310721827,46.42102813720703,0.3746355334405962,2.0,75.52750396728516,0.1,10,2.557548847985844
20429.90606689453,1359,5443690,0.7806062866360701,165.017578125,0.3561761376258801,1.0,20.389921188354492,0.1,4,2.55761663349932
20443.19077563286,1360,5446716,0.7853469356641783,171.08067321777344,0.37575831258072867,1.0,81.97456359863281,0.1,0,2.5573640334923513
20453.201488256454,1360,5450551,0.7853469356641783,171.08067321777344,0.37575831258072867,0.0,81.97456359863281,0.1,1,2.5573640334923513
20463.213566064835,1361,5452696,0.7352840092793326,169.5522918701172,0.3979776126834622,1.0,17.38704490661621,0.1,0,2.557144225272318
20473.514226198196,1362,5454839,0.7352340414623505,173.1322021484375,0.3500410571505199,2.0,97.53580474853516,0.1,13,2.5573105949072485
20483.52449464798,1362,5458372,0.7352340414623505,173.1322021484375,0.3500410571505199,4.0,97.53580474853516,0.1,2,2.5573105949072485
20493.634846687317,1363,5460693,0.747150236491493,174.50253295898438,0.3856248050033173,1.0,71.7714614868164,0.1,11,2.557329147358657
20509.53328180313,1364,5463628,0.7219957458064936,193.2802734375,0.35546159330260707,1.0,16.088916778564453,0.1,8,2.5569567933674864
20521.18264913559,1365,5467656,0.7359137120114412,188.57382202148438,0.37410908461970394,1.0,69.5682144165039,0.1,8,2.556934882411613
20531.209844589233,1365,5471789,0.7359137120114412,188.57382202148438,0.37410908461970394,1.0,132.3494873046875,0.1,14,2.556934882411613
20541.34159207344,1366,5471841,0.7144927148174015,181.98226928710938,0.3518732323173026,1.0,132.3494873046875,0.1,0,2.5568751494184467
20551.381850481033,1367,5476885,0.7160050365188998,171.081787109375,0.3903191449426231,0.0,202.72659301757812,0.1,6,2.556839789213107
20561.394837856293,1367,5480204,0.7160050365188998,171.081787109375,0.3903191449426231,1.0,344.918212890625,0.1,1,2.556839789213107
20571.838934898376,1368,5480321,0.7405633320568741,162.04486083984375,0.3855340423833695,1.0,344.918212890625,0.1,1,2.5566318426554235
20585.705040454865,1369,5484620,0.7519383689451338,164.06394958496094,0.34374363909228123,0.0,501.1817321777344,0.1,1,2.5565193305386535
20597.83139872551,1370,5488763,0.7575255125240545,163.15029907226562,0.34205520166869974,1.0,631.4779663085938,0.1,1,2.5564312142482053
20607.90998482704,1370,5492928,0.7575255125240545,163.15029907226562,0.34205520166869974,0.0,90.0710678100586,0.1,10,2.5564312142482053
20617.920486450195,1371,5495351,0.747876232836985,159.16146850585938,0.3715014626031916,1.0,505.6419372558594,0.1,1,2.556314375952559
20630.736176013947,1372,5497747,0.7484244598388273,144.13327026367188,0.3663502930321556,2.0,217.76397705078125,0.1,1,2.5559889317171502
20644.938680648804,1373,5501655,0.7326788542702195,137.65713500976562,0.36112627050533774,0.0,210.32850646972656,0.1,1,2.556025019096257
20654.981618881226,1373,5505656,0.7326788542702195,137.65713500976562,0.36112627050533774,2.0,213.34591674804688,0.1,2,2.556025019096257
20664.99145913124,1374,5508144,0.7294872874888796,135.155029296875,0.4054523218583199,2.0,281.8658142089844,0.1,1,2.555877199180514
20675.016131162643,1375,5510039,0.3284470587610883,54.022796630859375,0.3765064720537339,2.0,720.836669921875,0.1,10,2.555862745421904
20689.60924577713,1376,5514064,0.26773197435563795,49.54832077026367,0.3861792201460048,0.0,759.3643188476562,0.1,6,2.555844604331161
20704.890096902847,1377,5517818,0.7246172694068179,136.3629608154297,0.3822225834373967,1.0,704.9348754882812,0.1,11,2.555985383863887
20719.78933429718,1378,5521744,0.7514380057550163,134.7222442626953,0.37716018598439405,1.0,855.255126953125,0.1,2,2.5559991212002826
20731.998327732086,1379,5525522,0.6987013708004325,138.99423217773438,0.3920323906422709,1.0,285.54852294921875,0.1,7,2.55612803501243
20742.008692502975,1379,5530089,0.6987013708004325,138.99423217773438,0.3920323906422709,1.0,285.54852294921875,0.1,3,2.55612803501243
20753.3224067688,1380,5532410,0.7458424810519461,137.80960083007812,0.3954392436062335,0.0,283.7605895996094,0.1,0,2.554781287013162
20766.923076868057,1381,5536493,0.7132197044248955,138.2859344482422,0.4150416217162274,1.0,492.35546875,0.1,1,2.554748780459167
20783.3329706192,1382,5541319,0.7378854374723423,138.87722778320312,0.4173523520148592,0.0,285.0074768066406,0.1,4,2.5543622135807804
20807.110458135605,1383,5545941,0.22140216531964035,43.02555847167969,0.3938424701045733,0.0,673.6546020507812,0.1,2,2.5540799485840786
20818.435994386673,1384,5545988,0.7005497682887534,128.44915771484375,0.38042631627467927,0.0,673.6546020507812,0.1,2,2.5559050537462418
20828.44664311409,1385,5553321,0.7772921346567185,113.57891845703125,0.36946196248027263,1.0,222.83926391601562,0.1,2,2.5564172199586683
20850.02245283127,1386,5558888,0.760511139415033,116.91624450683594,0.41490544147382025,1.0,688.9193115234375,0.1,2,2.5536659269912674
20860.08317065239,1387,5563849,0.71064547433188,114.94245910644531,0.3953494072557078,1.0,515.8023071289062,0.1,4,2.5535760898876405
20881.289732933044,1388,5567803,0.7114035612019214,108.29893493652344,0.3760155122290598,1.0,758.0809326171875,0.1,9,2.5532478832366423
20892.519285678864,1389,5568954,0.708618932227734,107.32147979736328,0.3594448304065736,1.0,758.0809326171875,0.1,14,2.554559254878037
20903.925817251205,1390,5575753,0.691728505650077,110.7777099609375,0.3621208375625429,1.0,219.0648956298828,0.1,12,2.5533028120609966
20913.93547463417,1390,5579519,0.691728505650077,110.7777099609375,0.3621208375625429,1.0,99.55810546875,0.1,8,2.5533028120609966
20941.008764266968,1391,5579789,0.708111670519208,105.06759643554688,0.36920208658557385,1.0,99.55810546875,0.1,0,2.5532926904242412
20951.18153977394,1392,5582737,0.7473949933243373,95.14276123046875,0.39040225948701845,0.0,358.23492431640625,0.1,13,2.5550833901061054
20961.192155838013,1393,5593202,0.6835661062788353,93.63291931152344,0.37253476686237263,1.0,822.9691772460938,0.1,2,2.551691392599374
20971.193680524826,1394,5595445,0.6994873505340826,84.91462707519531,0.4027623519068584,1.0,746.2984008789062,0.1,4,2.5516446060229088
20981.203461885452,1394,5599424,0.6994873505340826,84.91462707519531,0.4027623519068584,1.0,746.2984008789062,0.1,13,2.5516446060229088
20991.21426129341,1395,5601546,0.6676407075433167,84.9881362915039,0.3619482435788086,1.0,193.61798095703125,0.1,2,2.551400116620575
21001.425895929337,1396,5604194,0.24714736370737178,33.18096160888672,0.3520435575992451,1.0,644.359619140625,0.1,2,2.551410987544047
21011.436616420746,1396,5607905,0.24714736370737178,33.18096160888672,0.3520435575992451,1.0,125.91287231445312,0.1,2,2.551410987544047
21021.447386980057,1397,5610323,0.68681821372174,89.61619567871094,0.3639637890009908,0.0,223.0438232421875,0.1,2,2.5514232080426127
21031.48185992241,1398,5613313,0.7368392568862497,80.90707397460938,0.409839449730498,1.0,808.3071899414062,0.1,15,2.5513026473146483
21041.491503477097,1398,5616352,0.7368392568862497,80.90707397460938,0.409839449730498,2.0,576.5445556640625,0.1,13,2.5513026473146483
21051.50207233429,1399,5618463,0.6853643881410669,79.54777526855469,0.35576776249945397,1.0,845.9902954101562,0.1,3,2.551239965076874
21061.599503278732,1400,5620385,0.28702824895452467,31.501420974731445,0.37246504586801166,1.0,354.41748046875,0.1,2,2.551231397011564
21071.6103579998,1400,5623988,0.28702824895452467,31.501420974731445,0.37246504586801166,1.0,298.8121337890625,0.1,5,2.551231397011564
21081.62156867981,1401,5626140,0.7056443301645375,72.09532165527344,0.382293076156202,2.0,298.8121337890625,0.1,2,2.5511974373586943
21091.78929424286,1402,5628455,0.713470378562131,73.07931518554688,0.37590700373039,1.0,740.3583984375,0.1,2,2.551212484447924
21101.80020403862,1402,5631869,0.713470378562131,73.07931518554688,0.37590700373039,0.0,788.1010131835938,0.1,5,2.551212484447924
21111.812563180923,1403,5633647,0.6917718058421353,85.67282104492188,0.3691169193662063,1.0,414.18707275390625,0.1,2,2.5512293222662636
21123.921233654022,1404,5637054,0.671736261184423,97.1402816772461,0.39213244251004653,1.0,768.0487060546875,0.1,2,2.5509759125345055
21133.931594133377,1404,5640531,0.671736261184423,97.1402816772461,0.39213244251004653,0.0,220.62457275390625,0.1,2,2.5509759125345055
21143.94594168663,1405,5642543,0.6335918893051397,103.91975402832031,0.3810667187353829,0.0,220.62457275390625,0.1,2,2.550861287237277
21156.843693494797,1406,5645627,0.3746165778442061,71.92225646972656,0.3435428657285229,1.0,723.7350463867188,0.1,2,2.550708427472056
21166.882545232773,1406,5649297,0.3746165778442061,71.92225646972656,0.3435428657285229,0.0,616.2559814453125,0.1,7,2.550708427472056
21176.8925011158,1407,5651594,0.3338579857825753,76.32572937011719,0.3537050631202874,0.0,784.6063842773438,0.1,14,2.550625332235132
21188.686757326126,1408,5653874,0.7098917236252782,173.76254272460938,0.32836155459153815,0.0,727.8377685546875,0.1,1,2.5506303375355834
21198.697278022766,1408,5657966,0.7098917236252782,173.76254272460938,0.32836155459153815,1.0,188.7572784423828,0.1,1,2.5506303375355834
21208.70845246315,1409,5660099,0.7112253584135315,218.1187744140625,0.32145897908776533,0.0,223.17613220214844,0.1,1,2.550454102208922
21218.719440221786,1410,5663014,0.6789123263535339,254.41888427734375,0.3631538958834426,1.0,660.9215698242188,0.1,1,2.5506299644320216
21228.792065143585,1410,5666011,0.6789123263535339,254.41888427734375,0.3631538958834426,1.0,611.1183471679688,0.1,4,2.5506299644320216
21238.802570581436,1411,5668448,0.6556964525328686,288.42266845703125,0.34980293780972715,1.0,651.0632934570312,0.1,2,2.5504211180477223
21252.129715442657,1412,5670705,0.6647965308100704,301.5672302246094,0.36501307562502916,0.0,617.4130249023438,0.1,2,2.550270621281702
21263.618652820587,1413,5674843,0.3526309593801423,160.39437866210938,0.3608642945619067,2.0,464.24151611328125,0.1,7,2.5502322617347777
21273.708147764206,1413,5678404,0.3526309593801423,160.39437866210938,0.3608642945619067,1.0,584.8021240234375,0.1,12,2.5502322617347777
21283.719967365265,1414,5680760,0.679086880311427,305.94061279296875,0.34014264330471633,1.0,299.0929260253906,0.1,1,2.5504131430840915
21293.73508954048,1415,5683103,0.6651022029452477,296.9190673828125,0.3438415077253012,1.0,299.0929260253906,0.1,1,2.5504496942754775
21310.789328813553,1415,5686870,0.6651022029452477,296.9190673828125,0.3438415077253012,0.0,573.5999145507812,0.1,13,2.5504496942754775
21326.71029162407,1417,5690912,0.6873845758344795,253.33448791503906,0.3146920330618741,0.0,724.9541015625,0.1,12,2.5502062009485225
21336.785216331482,1418,5695111,0.6556022339963125,209.56057739257812,0.3084058855565672,0.0,890.296142578125,0.1,15,2.550546501594164
21352.816724300385,1419,5697213,0.6893672702107625,193.72979736328125,0.29653171964673675,0.0,668.5914306640625,0.1,4,2.5510082131980285
21363.42094564438,1420,5700653,0.6742776427739923,170.31036376953125,0.3113606726619764,0.0,668.5914306640625,0.1,14,2.5512380211871304
21378.02697777748,1421,5704620,0.7153276368071686,165.42349243164062,0.3228976983773464,0.0,194.05357360839844,0.1,5,2.5512591008008196
21391.386028528214,1422,5708559,0.6562212810493504,156.072509765625,0.2801295200843015,0.0,502.2316589355469,0.1,15,2.5513132270156365
21403.304787635803,1423,5711367,0.6747191710643193,152.64866638183594,0.3078905757975008,0.0,955.7340698242188,0.1,10,2.551831466745862
21417.735036849976,1423,5715242,0.6747191710643193,152.64866638183594,0.3078905757975008,0.0,59.76026916503906,0.1,10,2.551831466745862
21429.727190732956,1425,5719189,0.6576619267279986,149.30880737304688,0.32272388493584003,0.0,285.7737731933594,0.1,10,2.55193070589877
21439.737467050552,1425,5722794,0.6576619267279986,149.30880737304688,0.32272388493584003,0.0,578.839599609375,0.1,11,2.55193070589877
21449.78159236908,1426,5724581,0.700821390796749,146.08395385742188,0.2855090864977683,0.0,648.8452758789062,0.1,0,2.55193696690357
21460.79310965538,1427,5726739,0.6874728044752638,139.8701171875,0.28135511576692807,0.0,646.4129028320312,0.1,1,2.552145551809373
21476.30962061882,1428,5730646,0.6395486282284877,134.51808166503906,0.3023603701949469,0.0,761.5167236328125,0.1,10,2.552181941645607
21489.432944059372,1429,5734732,0.6159391947673472,124.235595703125,0.28489848848766997,0.0,114.5090560913086,0.1,10,2.5521564136964527
21499.497114896774,1429,5738483,0.6159391947673472,124.235595703125,0.28489848848766997,0.0,114.5090560913086,0.1,6,2.5521564136964527
